class,class_str,count,percentage,avg_energy,std_energy,avg_ca_distance,std_ca_distance,chi1_mean,chi1_std,chi2_mean,chi2_std,chi3_mean,chi3_std,chi4_mean,chi4_std,chi5_mean,chi5_std
76774,+++++,137,0.07816199501360703,2.8773569501528153,0.8637730961161904,5.943091674244701,0.2001579697068808,56.44711147102667,8.566252682192031,103.1146076906295,11.513166431230495,82.33790861401651,7.802688790935959,66.86904748502421,11.374853875505938,-171.3790740067454,6.685190239975886
76722,+++++,267,0.1523303114498765,2.976239610844898,0.7424214354072383,5.0404701382361345,0.2902137643108953,61.63221988776623,10.780488711399505,106.48352677988804,11.903309656962136,82.91397717984097,7.285512671752924,-70.21224804191507,11.640238957870503,-60.56411264230725,7.713206245085155
76674,+++++,201,0.11467562772069353,2.952856504159121,0.7883060562839446,6.095651521702397,0.15957753179507977,54.79697289044337,5.894950298953651,99.35479843191425,8.506733801447165,96.96836637080867,5.889880326777525,66.71062466829342,8.17759145981302,-171.73544068998817,5.900919474881718
76622,+++++,655,0.37369420973658835,2.946270019414247,0.6981419619107095,5.164282711962628,0.16797370957128105,60.39431246716565,7.974282386285284,98.42751851890397,7.758327537660482,97.69389425454897,6.057537668991899,-64.46591255887157,10.989255648478425,-64.85974064813588,7.448209290984212
76322,+++++,191,0.10897037261021127,3.3243797131147828,0.8348024335584131,5.015353323999334,0.30684522737696646,58.286771361554976,7.9960192405789545,112.24220779082574,9.798852379629247,-98.09178737581152,7.579031271271295,-57.075962612660085,9.719134086744845,-61.7440843898349,7.49792066255058
76222,+++++,84,0.04792414292805103,2.7224025697838266,0.4084153314768586,4.911082110068936,0.23466439271536887,60.58510175201777,8.046135254210267,125.26346558198121,11.21274335971665,-84.54938804501367,4.195818001236705,-59.61497197493819,7.770251034608805,-58.116832910860346,6.986366168812208
75755,+++++,73,0.04164836230652054,3.8917881529911207,1.1364437139025734,6.533208851603175,0.1459890874781113,60.80943464576281,11.431368770062836,166.36244424809064,9.039680909422923,65.4012282654033,11.451861625016818,150.38290256635014,9.177863964805285,165.37385399897067,11.332869483373821
75732,+++++,117,0.06675148479264251,4.485618673362606,1.1500610019372657,5.126618224295614,0.21494736249807084,63.03361275258704,7.433002053692868,155.18517996175663,9.436849710513087,61.50393647544131,11.9387054502041,-100.49513192826862,8.322822276686853,-65.98274668762187,6.899900487412646
75722,+++++,117,0.06675148479264251,3.688096313385711,1.6182930879506805,4.845457730352426,0.5346572258745486,63.91910405271381,11.461297484777763,154.37685969671446,11.367012901623548,63.883012758962444,14.564395920520425,-78.4875011755111,9.515959969779841,-64.60644875639909,7.280092347114923
75622,+++++,247,0.14091980122891196,2.2573034636420295,0.7061801323572283,5.232041180577945,0.14167935700775622,58.4873395340608,8.599336309165968,165.77439618279226,7.022401216171665,99.20807856997556,5.438981276935167,-74.57899321807217,6.100893680058098,-69.81288214012062,5.872799962510426
75322,+++++,78,0.04450098986176167,2.669984246863185,0.9665244952991263,5.3698822769517705,0.3930199784669324,67.23421655828781,7.526002071182553,149.077483960963,14.75857915217643,-96.2309318314143,7.453637697483114,-59.88532975994655,11.489777732281695,-62.85998461127721,7.9466766687355985
75222,+++++,347,0.1979723523337346,2.20314276915324,0.27893942294751645,5.000666976208451,0.16605759383517402,62.792402345178346,4.329265977337097,140.95211795756848,5.446339952363322,-85.45008827739058,3.6940560757016425,-57.176035618244775,7.644322337195427,-60.17528396948087,4.826983835351711
74772,+++++,135,0.07702094399151058,2.0350260103532105,0.7339481305725459,5.822117737676955,0.1849867775995006,60.48652000119988,7.783512596990234,-168.98271469895187,7.293240956480835,81.68100841723329,5.553369785521777,78.2096736964062,7.388225734457488,-74.32531426307088,6.494029200031587
74657,+++++,255,0.14548400531729777,4.813806582984422,0.7586115421863371,6.797142005756037,0.1439354044202468,66.75415839979661,8.872620351365338,-162.348002681651,7.735063145448202,120.60396958749409,9.149624920421022,168.20272707548634,6.666507625651147,75.90535902848269,8.571204445585106
74656,+++++,96,0.05477044906062974,5.161443841460973,0.592864001795379,6.734378297459545,0.09530668062913523,65.76015148401349,9.303513827141469,-168.39498782747177,5.566228399955816,101.72156651026971,8.86115669343966,165.44990870918107,7.513995526466075,101.93184524300143,10.266792010263204
74557,+++++,135,0.07702094399151058,6.800264359162283,1.000022514529283,6.98575174739431,0.17347000402338436,57.79461412599276,8.866917039017805,-162.2475874831391,8.617040836297857,148.4952044254345,11.203810487465674,168.21715090087366,8.37696072108669,65.51079200559096,8.453297365246604
74342,+++++,86,0.04906519395014748,4.188357254392776,1.375147387241749,6.892769897706917,0.1133820873439833,62.693529730222714,10.448588233467724,-149.014232624876,10.261476241980308,-107.10728350804509,12.60450856589158,-157.39325455391366,11.673521562039896,-66.76861877049868,8.828844600519657
74242,+++++,108,0.061616755193208465,2.8602934889666254,1.2070979705813967,6.548275631680643,0.20411877365809,58.438252156352966,9.06542250310631,-154.46187152519147,10.720021154908515,-75.46056372447691,10.235919504250235,-161.89791952494434,11.509585708498198,-69.29840382465808,9.85760809875803
74222,+++++,297,0.16944607678132328,1.8577179129904675,0.5587060183937005,5.703364167972436,0.18342712700806243,63.89700785201615,7.5425806452001005,-154.10468120661398,10.975615548273758,-80.26923386358199,5.986794899212247,-60.09384055923481,9.081725480602154,-64.41852563734614,5.637277663410025
73355,+++++,78,0.04450098986176167,3.223697814022002,0.4939910068613952,6.667164618956158,0.18644916168497305,60.57650937758704,5.848667937909106,-124.0954564079782,8.326079900965455,-96.67773119684743,5.415188400605068,172.39364657739776,6.38485882616308,173.1513853764834,4.131809114557484
73324,+++++,356,0.20310708193316865,3.2417516853969794,0.5487739695798495,6.319914778216674,0.07883852798101562,52.24118747334794,4.208365914657729,-93.94343284420918,3.7902015847896653,-94.08140109070416,3.4552160085016164,-84.78067580440315,3.3681230177522266,-169.93614945230377,4.5931678359298065
73234,+++++,85,0.048494668439099255,4.759854770963397,1.6501056112093833,6.351378850587021,0.1500136929769566,59.48837324062459,6.682283338705954,-107.3810846825377,16.00684606204146,-77.91013970527834,11.154573992252699,-103.6703960700102,13.30641252079306,-164.3174905649814,9.748416866607284
73224,+++++,181,0.103265117499729,2.995801338831344,0.4809923508373452,6.237019551231106,0.11382821889703659,53.94173193447265,5.042190089367036,-95.32382968659016,4.256222419765554,-87.12922790442397,2.9865747502672173,-85.15120723105048,3.702488013944147,-171.28757443563342,5.002673224005626
73222,+++++,113,0.0644693827484496,2.7454703866857564,0.8376123602553422,5.891259535571936,0.48592997740397537,60.640765104348965,8.38671092262441,-102.72095688279596,13.51190642409283,-80.07410339235737,8.059206231673258,-64.28051838015692,11.1944166470989,-67.84279985648031,7.139507515190833
72672,+++++,89,0.05077677048329216,3.2195723376793395,0.7840402010620882,5.042347988316066,0.11346731750006585,78.17238627208702,6.148665304596713,-76.69998837458888,6.589913147353995,101.0946750192699,4.603811017614031,66.3854275280246,7.030156064092045,-73.8934087420787,6.397801041837822
72378,+++++,124,0.07074516336998009,3.8047070201759654,0.5721560090337148,5.133338841859344,0.06988253379157679,49.62353318783072,2.8665441664130333,-86.63887334939484,2.497079297810862,-94.68543608901045,2.9056761059262493,79.39644005398821,3.1302563937286654,36.157338873511,4.393794601289966
72324,+++++,333,0.18998499517905942,2.8167015563118762,0.41346570406498345,6.266086895869869,0.09177465326271393,50.30801216723789,4.159583351168612,-85.4581525928185,4.197377342033669,-94.69085207947793,3.5240862089319576,-83.5740318222241,3.577532763811888,-171.03441998620931,4.173818992405775
72322,+++++,83,0.0473536174170028,2.121309012444714,0.5805078441273331,5.844776691911147,0.13124225739424514,68.38632630160329,9.967929434012019,-76.63195818917893,12.56223282581725,-94.49949361817164,4.258391248397603,-58.97008227432139,7.03849973473952,-67.21662851688465,8.380498282102703
72224,+++++,127,0.07245673990312476,2.359004863231447,0.5121569955157521,6.113387157606601,0.17151911749826323,55.71422357056658,7.673111935702605,-81.7936797349671,8.524376653665703,-84.97929979007057,5.289941827368104,-84.34037172590867,4.426345564732097,-171.7661163295502,4.891142522998665
72222,+++++,224,0.12779771447480273,2.029773170432795,0.6291959548685877,5.7223394449044145,0.20065293100177928,71.58807034660522,10.517875394937395,-78.60331933618205,9.313224040802064,-82.23190204610955,6.837273402801387,-60.12851457502117,10.522566654198611,-61.84915715296885,7.941680719918483
62222,+++++,71,0.040507311284424086,3.66422594236629,0.378511817422564,5.4854176379634145,0.09492442772558474,99.7536855773993,4.837840151687138,-64.91983218508338,4.462059911722079,-81.25653908781163,2.5207374451978533,-53.36592794535026,2.1973071117360723,-65.34873152733624,2.2908846662519435
57775,+++++,235,0.13407349509633323,1.7249811004579565,0.9341319316301655,5.584703098029467,0.27961403574879473,172.0145328219259,6.1757635959554795,67.40036239508436,9.616959136931069,76.72946548733577,8.762495880502408,69.22587502305562,11.779014574057404,172.41705318019683,6.18638244839733
57774,+++++,392,0.2236460003309048,1.594475810868071,0.8680060587487209,5.587969969204614,0.22733366492045928,173.0664301471509,5.699532762236713,65.02887025741741,10.78183503205008,79.61191230068017,7.556417586162069,67.82997261167857,9.535894306987153,-170.49207792443704,7.858977104436866
57772,+++++,133,0.07587989296941412,1.6980138595183871,0.6762529312235799,5.719153905862809,0.19353492312167303,173.04344003285163,5.407703635022393,64.03864923971403,9.894582151133742,80.67342997305083,7.861080290151411,76.74472475866853,7.029754348038705,-68.42116838491096,6.830758969640928
57762,+++++,95,0.054199923549581516,3.6408433991929696,1.184416426090911,5.938347729180808,0.23332867030386067,171.84564151678634,6.7024064734427835,69.91863525362093,10.211203984650483,77.14003300797248,11.27984410460586,104.52456442218798,10.208127418181768,-74.07140015240635,8.069066819792333
57752,+++++,74,0.04221888781756876,2.266865776996341,1.0850377175420685,5.7031650625945245,0.24170947748048827,169.33896155515177,7.335768681604161,69.07614196857914,9.902523806815495,79.2223009625153,8.010765740966608,169.12438088979627,9.787710564019985,-74.2377632893804,9.606738495975932
57742,+++++,223,0.1272271889637545,1.7493008403138701,0.7065762292237353,5.383371665418115,0.23022839284121804,173.4652750450034,5.396770503472117,59.7882016176323,13.43190334053021,82.64340225019988,5.4957286223002475,-168.97537925305687,9.553944115697085,-70.65307095706939,9.930478565009148
57675,+++++,93,0.05305887252748507,1.6448725934629604,0.6875291889923791,5.839497010877777,0.18927957291715367,172.23930769224282,5.305022994138971,63.25049723953142,10.113188700753838,95.24803377714736,5.320738818387794,67.67408428118912,10.180534383972208,173.2078390055943,5.756685789173033
57674,+++++,248,0.14149032673996018,2.061075153349801,0.8526248053861588,5.860890586869733,0.17000127048808528,172.76013895846643,5.5063223618159105,68.40886197859014,9.55290634016204,98.64082851987702,6.517395179519866,65.17347852823303,9.599203546058197,-169.58253012015317,7.618055301584108
57662,+++++,127,0.07245673990312476,3.857013088219258,1.0056895543472772,6.124881331194925,0.14839525336356546,170.86820242504203,5.5949363195687,66.64482082491493,8.962660167317663,99.95062819629317,6.890750169461041,102.73916775955881,7.810391488854687,-74.09939488079061,8.562188761162702
57652,+++++,90,0.05134729599434039,2.451076936250019,1.0365630515851816,6.003537098348293,0.20820704940620466,171.2999723179261,6.804800684521965,69.50451540704177,9.06098009088177,101.12572480011048,7.724693330682889,169.32779662903613,9.88235954652638,-65.91114367640759,11.693615729117404
57642,+++++,183,0.10440616852182545,2.829467264505034,0.7534890352921552,5.709839381456228,0.160637724114616,174.5640103947946,4.097408787736263,74.3156573303114,8.715573313849754,98.95788070826906,6.027508008974626,-148.73350139119566,11.270581015850668,-62.41765462420444,7.937542401909522
57632,+++++,108,0.061616755193208465,3.666744523692963,1.215365759676266,5.193282320522686,0.3686017479689523,171.33788739486852,6.662459406864615,69.85668825056825,9.303819642955288,103.00993957977948,10.432209730816616,-105.55416223265495,16.485180884150118,-60.115145530732775,9.633038715439232
57622,+++++,1375,0.7844725776913115,2.2201627151130365,0.7941990035413735,4.901547562172223,0.2280818492238241,171.2124404929056,6.5164987868108355,66.43297216544156,8.547587599260464,102.53466944765589,6.959763637904,-71.68189088235212,9.540753247020412,-62.66449329065405,6.492613880098527
57612,+++++,113,0.0644693827484496,2.141164720646777,0.6944237727688267,4.71780163161194,0.19361912748907828,174.39435692551066,4.133053068656171,54.433632327157305,8.688130106115754,99.89808665327463,4.475750749267974,-39.09649207034394,5.397600261331384,-66.1010408915472,6.058176066229126
57335,+++++,100,0.05705255110482265,3.8528910964322547,1.0372823044162733,5.352600460985307,0.14826896188977742,173.76817981309637,6.356785822532331,71.82872321335496,6.866736597545034,-99.53044113504296,4.631565101723219,-106.38592449704132,11.130003018845455,165.69610723325917,8.728245068457456
57334,+++++,93,0.05305887252748507,3.3598893805788164,0.6741787554086225,5.33763062338143,0.16164621982521352,173.88825409479617,5.6212841093456545,72.81231188380073,6.652044516404011,-98.19628875465736,4.860292221989307,-106.45445493021342,11.95198548219489,-171.6892618468861,6.201961380613219
57322,+++++,221,0.12608613794165807,2.103066206764157,0.636095759553499,4.767984777441173,0.2278730378199048,173.6049729666339,4.021371645392776,82.82766895747118,6.7878081273002016,-96.1732997638961,6.526524440291713,-61.112631470562896,8.080831049545997,-66.11314746163411,7.9976041082329745
57222,+++++,99,0.056482025593774424,1.779470386850549,0.4044244463269222,4.525363919846636,0.1806787679632585,172.22021201193812,4.413555379081428,84.06483153588862,5.286207359603249,-87.13512691292193,2.3052134765640346,-58.85792380980746,5.2933881268220615,-68.1704857167238,6.327429514956565
56757,+++++,5292,3.0192210044672145,3.583909626269697,0.6785711943313205,6.498495172455629,0.12668377001217837,173.1554861548264,4.949412254514417,119.01779210147839,7.892097969666385,73.37526728588271,7.613755778863715,160.64033536783666,6.34325731718748,61.280646663631,6.995817869974565
56622,+++++,73,0.04164836230652054,3.3893226541360266,0.9584707667619394,5.214946074739824,0.17648477529763149,172.15130629496193,7.574311065175162,101.2617791327298,9.786018562056501,99.85201945112038,7.448566209274383,-68.65674978829334,10.75735446902732,-62.22459246275644,9.119924090943522
56322,+++++,149,0.08500830114618575,3.4253699557054094,0.9201670215234157,4.982386920746459,0.30600267823781296,167.3486717311122,6.664636089603645,100.48326420548173,10.02064706004428,-97.14802321626884,6.62370901440916,-64.11765560329367,9.384971238506154,-67.5510032804828,9.228858589693484
56222,+++++,86,0.04906519395014748,3.5128397967748612,1.5150186985404475,4.708052534502117,0.37089528052049603,164.945585934051,10.199021586568811,102.71957809999763,12.808240096730767,-83.18303226129065,10.289533795644948,-65.99179057711416,10.031171592518858,-69.7656286768703,7.938004329288942
56147,+++++,100,0.05705255110482265,8.638807951408813,1.3097261744729156,5.478098782742929,0.15520830039153385,173.0308757192928,3.6581898096317538,124.77491812079447,5.219595388299241,-26.93033980218052,10.148258229621545,-165.75587730774853,6.258066734487363,62.10337171370992,6.801628977139565
55757,+++++,464,0.2647238371263771,3.8388449014940598,0.9715251855035656,6.563261091178198,0.14562908236274968,168.8851418558053,7.775540275732775,140.82966620165217,5.54558627876069,65.40575054056343,10.424724148545332,166.56243120215504,7.109105463300833,60.495479575434146,8.496162570023909
55354,+++++,81,0.04621256639490635,2.5218291531049535,1.4524739011486854,6.449147662288999,0.22297234034794583,174.84635534248818,4.997201778164776,168.16957486168081,9.625330966038408,-97.78533286716099,7.722583260906195,171.1971526501052,8.449811287693544,-162.71060435832806,9.355819153890257
55344,+++++,134,0.07645041848046236,2.067035547654355,1.068045998366765,6.539540917796421,0.17075240254179821,175.22359444150416,4.066457201770233,169.39133520623005,8.578891642151017,-95.4710397158678,4.993563385906587,-168.47544925754724,9.054161489574069,-166.72960606744613,8.902157068979522
55322,+++++,78,0.04450098986176167,1.5098179466789714,1.139604588773965,5.680666411985277,0.1767960590950631,174.8034129144439,5.3437992925837605,168.9176156528494,9.171759282061489,-96.26318087636123,5.603276693265759,-64.90539966376883,7.466116520856756,-62.94265792771634,5.964066648714648
55255,+++++,161,0.09185460727876447,1.7541206731308188,1.2923050514746903,6.281348073877132,0.18240832535903473,173.13886602915795,6.414362752074758,168.74782531011695,8.191251484350694,-70.93465029117202,9.81695156508962,174.38690897123672,5.652763553815305,174.2030674759698,5.638888852917517
55254,+++++,387,0.22079337277566366,1.2833109918908248,0.7278436630844974,6.301224014106118,0.14096529167873392,174.1011153271586,5.479477143247022,168.42429929610404,6.900687169253132,-80.94157555711858,6.225401735368878,174.0001430908988,4.861913741632801,-172.39656271410578,5.438177427958423
55245,+++++,982,0.5602560518493584,1.7037988359791973,0.9395275811117403,6.363241277528617,0.13464277230954813,174.1378627329198,4.636939294329875,171.32198698223473,6.497030913169008,-74.31461731418553,7.633931272846942,-165.64792473092413,8.756038038628585,172.1182255165129,6.502414304296455
55244,+++++,680,0.38795734751279404,1.3664111355275252,0.6891900739413246,6.397037560915866,0.1372833752278309,173.79357111106643,5.33080783326168,169.87980548529907,6.6079148903289,-80.3065257749187,5.706685410045474,-168.1413007793613,8.281777579813177,-173.87709074349112,5.307725347028329
55222,+++++,73,0.04164836230652054,1.34700584532877,0.8038033566212549,5.340958896677567,0.3116281519642035,173.44501049776497,4.670967484007224,168.1510415025932,8.505944424829542,-81.40874603031779,7.736664616240455,-58.683235350778105,10.692676424478805,-63.82441394890991,6.475146739531924
54772,+++++,296,0.16887555127027504,3.0015478087774166,0.715076922458408,5.329260725347709,0.20550975592395593,169.9052615406089,7.451391516599314,-143.98341620654062,8.716031031073326,77.7847284020285,6.710794661778089,77.85641663694364,5.019769340859489,-60.534679555506294,9.059339101208307
54752,+++++,77,0.04393046435071344,2.5802247735880157,0.8882838022830517,6.280180028024682,0.18492855065309236,174.84538817903177,4.317374361526963,-151.23384443153074,10.053377512536347,81.71064138449006,7.8546610474903735,161.01214240093725,8.963098345647907,-70.11585087154425,6.344035190716732
54344,+++++,82,0.046783091905954574,2.2767992970058444,1.594207608375092,7.061453638803188,3.6664615719045424,173.05680838762962,8.354526538701181,-170.63038601099808,8.317469196195827,-97.3965884942277,8.895494403318652,-165.7057864151216,9.947389713657367,-169.75593198016014,8.379888598140134
54254,+++++,73,0.04164836230652054,1.4283034951557747,0.952832909394081,6.387737621437839,0.15339160269469876,169.19526277612434,7.08490431721917,-173.4810279826848,5.821981485606481,-80.18171602641202,6.517372729824229,173.62180965576923,6.131153678310873,-173.4490541241458,6.527709365412003
54245,+++++,502,0.2864038065462097,1.8378215480194582,1.0844340687864844,6.457775970233971,0.14344726511956443,172.53196973444835,5.8063187171054675,-173.9928651455392,5.587738196443093,-75.20481667076461,7.583438141513104,-164.1432421709222,9.981750770850569,170.78657823456152,7.39078137485497
54244,+++++,190,0.10839984709916303,1.455018355250284,0.7509206754254385,6.5033702680598395,0.17206277523207278,171.08548274549324,6.154586747234282,-173.27568251793758,6.596435896789,-81.5975470374502,6.489353837842175,-167.2396759665197,9.040350959376507,-174.32692275315273,5.566914797994116
53772,+++++,235,0.13407349509633323,4.098295172674205,0.5450561924452488,5.170681445860208,0.11296792197093895,159.10796675715244,6.04305182207053,-131.3299493606905,3.4239312145663834,76.38653979011124,5.226647057638897,77.69978958035387,4.26426266450885,-58.34542081145095,5.389063083493573
53322,+++++,112,0.06389885723740137,2.9688685053600317,0.8672754843473627,6.077853178774424,0.15509641509690414,174.5686148329361,5.640189896881226,-99.61589982246964,9.038359512046247,-96.30234801263295,6.1097222445880845,-66.69690121035525,9.448841315826959,-61.301947274164114,10.472773725833235
53222,+++++,269,0.15347136247197293,3.309677513869016,1.196548002238397,5.737803189928635,0.32290362443120657,174.127593351498,5.949373487491178,-102.3004842121561,10.705644897908607,-72.67517566800939,11.992839175192753,-63.94326509646974,11.881263754364758,-67.49949533734478,9.384569836378214
52322,+++++,156,0.08900197972352333,2.102955209142809,0.6283018817357922,6.041475932775373,0.12496356844903772,175.17480375319101,4.623449265696044,-81.30930636755424,6.95123187296077,-97.54731219724545,7.053678916647603,-69.3294541883962,8.705561539160614,-61.35526770898298,7.660612721853549
52222,+++++,225,0.12836823998585098,1.8399216680404815,0.6679656089361959,5.760386330137274,0.18702403532658096,174.08299679094796,5.829223094262391,-81.75239316112622,6.021481421037118,-79.83803107791039,6.80037958875469,-64.54568682227165,10.903297814931006,-62.43391681602599,9.877364229042017
48752,+++++,123,0.07017463785893187,2.891471898291534,0.5889710813062348,5.267695895467062,0.1472850564002376,-155.03398422830145,4.397154128549268,41.06522600460919,3.65674475268855,79.43832818831697,6.029134605651919,173.72887334040067,6.842013146517902,-62.51481527353567,8.897054176511027
48742,+++++,128,0.073027265414173,2.3737169374367766,0.6537724308584139,5.156075027672403,0.2963516248909854,-161.93880219995836,8.465948576395697,40.13590705986376,7.604303127611704,83.63897580033952,5.621820015215392,-172.01346010732237,7.883382631430195,-57.988999802552804,8.48036675934616
48235,+++++,84,0.04792414292805103,4.765237854851055,1.4553854176036434,5.2245972085592385,0.18853298620255893,-155.37344130274388,7.35480697102481,34.523036807559706,10.481730102621476,-82.17090635606105,8.111968014059139,-102.41436438287612,5.646770218376746,171.05900984025388,6.242138539230556
47775,+++++,426,0.2430438677065445,1.9055119027894205,0.856341220415016,5.676058143352933,0.21157089676196975,-167.35030331670094,8.844612817871756,65.6277142308548,9.091040048740158,80.57478911085134,7.063506369537448,74.67707748176872,8.573740612526379,172.76069275130607,5.192081933545566
47774,+++++,824,0.47011302110373865,2.211782691717828,0.8735165954929529,5.650491315503389,0.19735830353490155,-165.73182082694052,10.583955153506835,69.63250649627382,10.530437883728863,78.22361490749182,6.313898175832218,72.04924706955582,8.376775845393345,-170.30812904988062,5.691540030274263
47772,+++++,860,0.4906519395014748,2.183025220445164,0.5055200866932705,5.536239625111504,0.17763959619389583,-169.16101549475349,4.678745247535568,58.74496451370964,6.997874199759206,72.55488775180902,6.7143750644048,80.08442349730281,4.573829077097041,-70.56580274221939,5.79503368961705
47767,+++++,192,0.10954089812125949,3.5819495948260234,0.8203119216469493,6.08285601217954,0.2548914100642964,-168.13723855788487,6.602788272297948,72.07105084137827,11.161071190068615,80.69447520606766,7.357634790776158,119.55685977174197,12.090330822468001,65.36153719524314,10.314431169508378
47762,+++++,240,0.13692612265157436,3.395156976876032,0.9472831210494083,5.925894027992775,0.20950111932769988,-168.34626371119688,7.748607055554117,68.5511358688737,10.438739912727089,80.0379055670516,8.873881821999083,104.2135614174801,12.054586428275545,-66.97199223194563,11.702303350523387
47757,+++++,84,0.04792414292805103,3.118041722670937,1.0205440611720296,6.053273478682432,0.3215521906744016,-169.2516647479743,8.771484984294798,77.21566351348434,11.6104489892069,74.5831832653684,9.675525010779236,149.83807832263997,11.88964891973052,65.06595143678103,8.556540775806855
47752,+++++,677,0.38624577097964935,2.226321099318957,0.7961138209853492,5.483887967758937,0.23453508975052648,-159.9903754238267,6.053218457935996,54.50825312199472,8.900871316433053,80.05677467813904,6.082680658897738,171.6710316414727,11.23527006929875,-55.47555920314331,8.038865366907313
47751,+++++,99,0.056482025593774424,3.106233480452373,0.9014904449884762,5.464987940353373,0.220089521901407,-159.59158665189983,5.416452219287611,53.32339306163393,7.419502951076739,76.97623976117731,5.6096457177412224,168.58537480532496,10.884412227998837,-40.63587907448906,5.472828897264566
47742,+++++,1043,0.5950581080233003,1.812889701327864,0.6623396748920656,5.35591955497923,0.19947146984800065,-162.03270010418638,5.505106453393784,54.32827362947204,7.893825411759915,82.35604998031297,5.816889116349975,-173.26029455797533,7.145797935079126,-57.86225224609282,6.753070271274493
47675,+++++,78,0.04450098986176167,2.234593826430024,0.9539511456684573,5.884558668306421,0.1963941543812678,-169.48269068727063,8.897905449135143,67.07220443613615,11.596172880679305,96.00860355018808,6.144414248566883,72.2852505281749,11.693748073655872,171.82630906210528,6.335326394284008
47674,+++++,330,0.18827341864591476,2.74688866857662,1.1401953788790355,5.9346295952159,0.18918112456216762,-170.4839708604971,7.1104171689634414,70.87344176486626,10.944836065836293,102.52713731121433,8.912570652202438,71.33056574152539,10.296038105343474,-169.16164646870124,7.143423518262784
47672,+++++,98,0.0559115000827262,2.3848780704816357,0.947570365773561,5.96029465370099,0.1277963871695454,-170.14669255162335,8.54714707739744,67.36526183759713,8.590871135638528,95.81960944846678,7.556066534229069,78.3302787289136,8.198849874724242,-69.86123602283516,7.56664395554185
47667,+++++,127,0.07245673990312476,3.3487139582922927,0.892244969126487,6.052827702514592,0.18492850430212293,-165.9579135598084,6.742101563183765,63.73082515129244,8.970293849966502,96.33202053005034,5.281204784416353,101.2393929573971,12.003868442069438,56.45439756392635,9.735109539431866
47665,+++++,72,0.04107783679547231,3.78869634348915,1.1037267047312165,6.214612833807305,0.1593792848305383,-172.57199576464762,7.326501582586835,68.30173049956434,12.842096157677883,101.92617285137742,6.934736593194589,111.94258665375644,13.379466962421224,173.6617248972138,7.218365366300666
47664,+++++,112,0.06389885723740137,3.332954124410286,0.9478685547205845,6.100719560141501,0.1590850522959795,-174.36287340951455,5.566192660157167,64.2668250533749,11.934535807342478,98.13649018462455,6.613422833274857,111.99345863912235,13.767116885037181,-172.71516233084984,5.811499477803589
